SANGER_MODEL_ID,cell_auc_train_mean,cell_auc_train_median,cell_centered_sensitivity_train
SIDM00156,0.9162387251853943,0.9618840217590332,-0.01711601
SIDM00157,0.8530604243278503,0.9267920255661011,0.017975986
SIDM00172,0.8300079107284546,0.9118404984474182,0.032927513
SIDM00174,0.8435081243515015,0.9041785001754761,0.04058951
SIDM00175,0.8842338870762141,0.944768,0.0
SIDM00176,0.8842338870762141,0.944768,0.0
SIDM00179,0.8510202169418335,0.8951060175895691,0.049661994
SIDM00180,0.861301064491272,0.9257739782333374,0.018994033
SIDM00181,0.9150860905647278,0.9603124856948853,-0.015544474
SIDM00182,0.9219135642051697,0.9538249969482422,-0.009056985
SIDM00183,0.87642902135849,0.9558774828910828,-0.011109471
SIDM00184,0.9323535561561584,0.9699065089225769,-0.025138497
SIDM00185,0.9089266061782837,0.9582890272140503,-0.013521016
SIDM00186,0.8755096793174744,0.9230470061302185,0.021721005
SIDM00187,0.886322021484375,0.9243770241737366,0.020390987
SIDM00188,0.9160451889038086,0.9492859840393066,-0.0045179725
SIDM00190,0.9148945212364197,0.959214985370636,-0.014446974
SIDM00191,0.9087095260620117,0.957190990447998,-0.012422979
SIDM00193,0.8842338870762141,0.944768,0.0
SIDM00194,0.9408471584320068,0.969465970993042,-0.02469796
SIDM00195,0.8927531242370605,0.9419000148773193,0.0028679967
SIDM00196,0.8842338870762141,0.944768,0.0
SIDM00197,0.8842338870762141,0.944768,0.0
SIDM00198,0.8842338870762141,0.944768,0.0
SIDM00199,0.8836917281150818,0.929049015045166,0.015718997
SIDM00200,0.8206443190574646,0.9145879745483398,0.030180037
SIDM00201,0.8631183505058289,0.9391639828681946,0.0056040287
SIDM00202,0.8458419442176819,0.9128429889678955,0.031925023
SIDM00203,0.869534969329834,0.9341564774513245,0.010611534
SIDM00205,0.8638768196105957,0.9470729827880859,-0.0023049712
SIDM00206,0.8792046308517456,0.9503790140151978,-0.0056110024
SIDM00207,0.888352632522583,0.9277284741401672,0.017039537
SIDM00208,0.8842338870762141,0.944768,0.0
SIDM00209,0.8842338870762141,0.944768,0.0
SIDM00210,0.8842338870762141,0.944768,0.0
SIDM00211,0.8345758318901062,0.9208940267562866,0.023873985
SIDM00212,0.900667130947113,0.9466515183448792,-0.0018835068
SIDM00213,0.8842338870762141,0.944768,0.0
SIDM00214,0.8941174149513245,0.935479998588562,0.009288013
SIDM00215,0.9139787554740906,0.9567235112190247,-0.0119555
SIDM00216,0.8621428608894348,0.910773515701294,0.033994496
SIDM00217,0.9223296642303467,0.960522472858429,-0.015754461
SIDM00218,0.9218733906745911,0.9485445022583008,-0.0037764907
SIDM00220,0.8640059232711792,0.9305354952812195,0.014232516
SIDM00222,0.9107642769813538,0.946913480758667,-0.0021454692
SIDM00223,0.8616160154342651,0.9534310102462769,-0.008662999
SIDM00224,0.9056006073951721,0.9419894814491272,0.0027785301
SIDM00225,0.8688257932662964,0.9275534749031067,0.017214537
SIDM00227,0.9065468311309814,0.9412689805030823,0.003499031
SIDM00230,0.8842338870762141,0.944768,0.0
SIDM00231,0.9160591959953308,0.9595929980278015,-0.014824986
SIDM00232,0.8842338870762141,0.944768,0.0
SIDM00233,0.8842338870762141,0.944768,0.0
SIDM00234,0.8482656478881836,0.9234060049057007,0.021362007
SIDM00235,0.8951236009597778,0.9248279929161072,0.019940019
SIDM00237,0.8758338689804077,0.9283400177955627,0.016427994
SIDM00238,0.8867796659469604,0.9375219941139221,0.0072460175
SIDM00239,0.9293773174285889,0.9590029716491699,-0.01423496
SIDM00240,0.8842338870762141,0.944768,0.0
SIDM00241,0.8691614866256714,0.9535325169563293,-0.008764505
SIDM00242,0.8936224579811096,0.9425550103187561,0.0022130013
SIDM00243,0.876731276512146,0.9688199758529663,-0.024051964
SIDM00244,0.8842338870762141,0.944768,0.0
SIDM00245,0.9023213386535645,0.9587939977645874,-0.014025986
SIDM00247,0.8842338870762141,0.944768,0.0
SIDM00249,0.8762611150741577,0.936805009841919,0.007963002
SIDM00250,0.8842338870762141,0.944768,0.0
SIDM00251,0.8856292366981506,0.9435049891471863,0.0012630224
SIDM00252,0.9093345999717712,0.9461734890937805,-0.0014054775
SIDM00253,0.8573945760726929,0.9085890054702759,0.036179006
SIDM00254,0.8842338870762141,0.944768,0.0
SIDM00255,0.8842338870762141,0.944768,0.0
SIDM00256,0.8842338870762141,0.944768,0.0
SIDM00257,0.8684087991714478,0.9467170238494873,-0.0019490123
SIDM00258,0.8452208638191223,0.9144600033760071,0.030308008
SIDM00259,0.8712781667709351,0.9489564895629883,-0.004188478
SIDM00260,0.9074557423591614,0.9456995129585266,-0.0009315014
SIDM00261,0.8842338870762141,0.944768,0.0
SIDM00262,0.8950572609901428,0.940759003162384,0.0040090084
SIDM00263,0.8577625155448914,0.9339140057563782,0.010854006
SIDM00264,0.8996947407722473,0.9522320032119751,-0.0074639916
SIDM00266,0.8134055137634277,0.900443971157074,0.04432404
SIDM00267,0.8842338870762141,0.944768,0.0
SIDM00269,0.8842338870762141,0.944768,0.0
SIDM00270,0.8310105204582214,0.8868625164031982,0.057905495
SIDM00271,0.8871256709098816,0.9297075271606445,0.015060484
SIDM00272,0.8646406531333923,0.9117469787597656,0.033021033
SIDM00273,0.8898414969444275,0.9537209868431091,-0.008952975
SIDM00274,0.8842338870762141,0.944768,0.0
SIDM00276,0.9045739769935608,0.9543889760971069,-0.0096209645
SIDM00277,0.7710986733436584,0.8594704866409302,0.085297525
SIDM00278,0.8673617839813232,0.9303240180015564,0.014443994
SIDM00279,0.8842338870762141,0.944768,0.0
SIDM00280,0.8899521231651306,0.9537429809570312,-0.008974969
SIDM00281,0.8774420619010925,0.9329569935798645,0.011811018
SIDM00282,0.8842338870762141,0.944768,0.0
SIDM00283,0.7973943948745728,0.8451194763183594,0.099648535
SIDM00284,0.8871368169784546,0.9450845122337341,-0.00031650066
SIDM00285,0.8831180930137634,0.9482194781303406,-0.0034514666
SIDM00286,0.8430895805358887,0.9318670034408569,0.012901008
SIDM00287,0.8372411131858826,0.9391279816627502,0.00564003
SIDM00289,0.8377646207809448,0.9134320020675659,0.03133601
SIDM00290,0.8663526773452759,0.9450799822807312,-0.0003119707
SIDM00291,0.8842338870762141,0.944768,0.0
SIDM00292,0.933709979057312,0.9595624804496765,-0.014794469
SIDM00293,0.9075571298599243,0.9571740031242371,-0.012405992
SIDM00294,0.9003590941429138,0.9607589840888977,-0.015990973
SIDM00296,0.843335747718811,0.92911297082901,0.01565504
SIDM00297,0.8780148029327393,0.9381464719772339,0.0066215396
SIDM00299,0.8924829959869385,0.9341250061988831,0.010643005
SIDM00300,0.8842338870762141,0.944768,0.0
SIDM00301,0.9009757041931152,0.9633569717407227,-0.01858896
SIDM00302,0.8842338870762141,0.944768,0.0
SIDM00303,0.8332483768463135,0.8679695129394531,0.0767985
SIDM00304,0.8811602592468262,0.9255315065383911,0.019236505
SIDM00305,0.872641921043396,0.9246690273284912,0.020098984
SIDM00306,0.9524407982826233,0.9725325107574463,-0.0277645
SIDM00308,0.8089039325714111,0.8901025056838989,0.054665506
SIDM00312,0.8895269632339478,0.9590585231781006,-0.014290512
SIDM00313,0.8554223775863647,0.9209709763526917,0.023797035
SIDM00315,0.8984125852584839,0.9429020285606384,0.001865983
SIDM00316,0.8784369826316833,0.9419865012168884,0.0027815104
SIDM00317,0.9357980489730835,0.957583487033844,-0.012815475
SIDM00318,0.9149056673049927,0.9410849809646606,0.0036830306
SIDM00319,0.8821092844009399,0.9339500069618225,0.010818005
SIDM00320,0.9309524893760681,0.9693530201911926,-0.024585009
SIDM00321,0.8794034123420715,0.9177449941635132,0.027023017
SIDM00322,0.8819139003753662,0.9302344918251038,0.01453352
SIDM00323,0.8842338870762141,0.944768,0.0
SIDM00324,0.8842338870762141,0.944768,0.0
SIDM00325,0.9197149276733398,0.9653000235557556,-0.020532012
SIDM00326,0.8839887976646423,0.931551992893219,0.013216019
SIDM00327,0.897628664970398,0.9569050073623657,-0.012136996
SIDM00328,0.8842338870762141,0.944768,0.0
SIDM00329,0.8686457276344299,0.9395380020141602,0.0052300096
SIDM00330,0.8807550668716431,0.9309865236282349,0.013781488
SIDM00331,0.850878894329071,0.9347190260887146,0.0100489855
SIDM00332,0.8882325887680054,0.9371094703674316,0.007658541
SIDM00333,0.9097873568534851,0.9548969864845276,-0.010128975
SIDM00334,0.9392690062522888,0.9733219742774963,-0.028553963
SIDM00335,0.8842338870762141,0.944768,0.0
SIDM00336,0.9347132444381714,0.9663860201835632,-0.021618009
SIDM00337,0.8739855885505676,0.9348145127296448,0.009953499
SIDM00338,0.9261164665222168,0.9708660244941711,-0.026098013
SIDM00339,0.8842338870762141,0.944768,0.0
SIDM00340,0.9115655422210693,0.9650480151176453,-0.020280004
SIDM00341,0.8842338870762141,0.944768,0.0
SIDM00342,0.8465932607650757,0.92364901304245,0.021118999
SIDM00343,0.9409627914428711,0.9728500247001648,-0.028082013
SIDM00344,0.9041842818260193,0.9612259864807129,-0.016457975
SIDM00345,0.8992202281951904,0.9485350251197815,-0.0037670135
SIDM00346,0.8346840143203735,0.9149010181427002,0.029866993
SIDM00347,0.8842338870762141,0.944768,0.0
SIDM00348,0.8459150791168213,0.9034140110015869,0.041354
SIDM00349,0.8884895443916321,0.9379205107688904,0.006847501
SIDM00350,0.8946394324302673,0.936115026473999,0.008652985
SIDM00351,0.8842338870762141,0.944768,0.0
SIDM00352,0.8822165131568909,0.9211955070495605,0.023572505
SIDM00353,0.9297736287117004,0.9608049988746643,-0.016036987
SIDM00354,0.895365834236145,0.9410989880561829,0.0036690235
SIDM00355,0.8450738191604614,0.899335503578186,0.045432508
SIDM00356,0.8842338870762141,0.944768,0.0
SIDM00358,0.893954873085022,0.9439749717712402,0.0007930398
SIDM00359,0.8957250118255615,0.9373369812965393,0.0074310303
SIDM00360,0.906527042388916,0.9485394954681396,-0.003771484
SIDM00362,0.8321447968482971,0.9324290156364441,0.012338996
SIDM00363,0.8842338870762141,0.944768,0.0
SIDM00364,0.8668515682220459,0.9473519921302795,-0.0025839806
SIDM00365,0.8842338870762141,0.944768,0.0
SIDM00367,0.8558412194252014,0.9236660003662109,0.021102011
SIDM00368,0.8884936571121216,0.9517189860343933,-0.0069509745
SIDM00369,0.8980265855789185,0.9510480165481567,-0.006280005
SIDM00370,0.7831684350967407,0.8339470028877258,0.11082101
SIDM00371,0.9228177070617676,0.9528319835662842,-0.008063972
SIDM00373,0.905832827091217,0.9629999995231628,-0.018231988
SIDM00374,0.8842338870762141,0.944768,0.0
SIDM00375,0.9167829751968384,0.9583114981651306,-0.013543487
SIDM00376,0.8842338870762141,0.944768,0.0
SIDM00377,0.9020578265190125,0.9463894963264465,-0.0016214848
SIDM00379,0.8956019282341003,0.9501219987869263,-0.005353987
SIDM00380,0.8842338870762141,0.944768,0.0
SIDM00381,0.8981039524078369,0.930183470249176,0.014584541
SIDM00382,0.8690076470375061,0.930351972579956,0.014416039
SIDM00383,0.8842338870762141,0.944768,0.0
SIDM00384,0.8464156985282898,0.9440839886665344,0.0006840229
SIDM00386,0.8842338870762141,0.944768,0.0
SIDM00387,0.8609229922294617,0.9376235008239746,0.0071445107
SIDM00388,0.8919891119003296,0.9615870118141174,-0.016819
SIDM00389,0.8842338870762141,0.944768,0.0
SIDM00390,0.8264766931533813,0.911252498626709,0.033515513
SIDM00391,0.8989577889442444,0.9661589860916138,-0.021390975
SIDM00392,0.875539243221283,0.930974006652832,0.013794005
SIDM00393,0.8817299604415894,0.944890022277832,-0.00012201071
SIDM00394,0.9165142178535461,0.9679359793663025,-0.023167968
SIDM00395,0.8842338870762141,0.944768,0.0
SIDM00396,0.8842338870762141,0.944768,0.0
SIDM00399,0.8903584480285645,0.9500380158424377,-0.0052700043
SIDM00401,0.9372873902320862,0.9686434864997864,-0.023875475
SIDM00402,0.8902233242988586,0.9489424824714661,-0.004174471
SIDM00403,0.7884251475334167,0.8753389716148376,0.06942904
SIDM00404,0.7705755829811096,0.8844255208969116,0.06034249
SIDM00405,0.8842338870762141,0.944768,0.0
SIDM00406,0.7861440777778625,0.8964815139770508,0.048286498
SIDM00407,0.8195926547050476,0.9110919833183289,0.03367603
SIDM00410,0.8490837812423706,0.929286003112793,0.015482008
SIDM00411,0.9215345978736877,0.9507079720497131,-0.0059399605
SIDM00412,0.7860972285270691,0.8682190179824829,0.07654899
SIDM00413,0.8842338870762141,0.944768,0.0
SIDM00415,0.8759994506835938,0.9269260168075562,0.017841995
SIDM00416,0.8842338870762141,0.944768,0.0
SIDM00417,0.9047452211380005,0.9544050097465515,-0.009636998
SIDM00418,0.9172467589378357,0.9538220167160034,-0.009054005
SIDM00419,0.8817991614341736,0.9572579860687256,-0.0124899745
SIDM00420,0.8842338870762141,0.944768,0.0
SIDM00421,0.8325988054275513,0.9408645033836365,0.0039035082
SIDM00422,0.8604074716567993,0.921097993850708,0.023670018
SIDM00423,0.9035854339599609,0.9850469827651978,-0.04027897
SIDM00424,0.8478241562843323,0.9228050112724304,0.021963
SIDM00425,0.8842338870762141,0.944768,0.0
SIDM00426,0.862313449382782,0.9359899759292603,0.008778036
SIDM00427,0.8842338870762141,0.944768,0.0
SIDM00428,0.8842338870762141,0.944768,0.0
SIDM00429,0.8087109923362732,0.8924930095672607,0.052275002
SIDM00431,0.8842338870762141,0.944768,0.0
SIDM00434,0.8468959927558899,0.9187229871749878,0.026045024
SIDM00435,0.8085949420928955,0.8881930112838745,0.056575
SIDM00437,0.7453057169914246,0.8378605246543884,0.10690749
SIDM00438,0.8995068073272705,0.9456089735031128,-0.00084096193
SIDM00441,0.8036636114120483,0.8962774872779846,0.048490524
SIDM00442,0.8842338870762141,0.944768,0.0
SIDM00443,0.7878251671791077,0.8686224818229675,0.07614553
SIDM00444,0.8760778903961182,0.9348310232162476,0.009936988
SIDM00445,0.8842338870762141,0.944768,0.0
SIDM00446,0.8130787014961243,0.9266189932823181,0.018149018
SIDM00447,0.8782186508178711,0.960440993309021,-0.015672982
SIDM00448,0.8793235421180725,0.9445819854736328,0.0001860261
SIDM00449,0.7812157869338989,0.8623865246772766,0.08238149
SIDM00450,0.830661416053772,0.9049034714698792,0.03986454
SIDM00451,0.8584524989128113,0.9280714988708496,0.016696513
SIDM00453,0.9014553427696228,0.9527649879455566,-0.007996976
SIDM00454,0.8592692613601685,0.9384340047836304,0.006334007
SIDM00455,0.9073523879051208,0.9445549845695496,0.000213027
SIDM00457,0.8842338870762141,0.944768,0.0
SIDM00458,0.8374639749526978,0.9335690140724182,0.0111989975
SIDM00459,0.7409374713897705,0.8373550176620483,0.107412994
SIDM00460,0.8184081315994263,0.906283974647522,0.038484037
SIDM00461,0.8908707499504089,0.963342010974884,-0.018574
SIDM00462,0.8213310837745667,0.8889520168304443,0.055815995
SIDM00463,0.8842338870762141,0.944768,0.0
SIDM00465,0.8812880516052246,0.9278979897499084,0.016870022
SIDM00466,0.8842338870762141,0.944768,0.0
SIDM00467,0.8842338870762141,0.944768,0.0
SIDM00469,0.8842338870762141,0.944768,0.0
SIDM00472,0.9080302715301514,0.9420005083084106,0.0027675033
SIDM00473,0.8842338870762141,0.944768,0.0
SIDM00474,0.8726260662078857,0.9229210019111633,0.02184701
SIDM00475,0.9323478937149048,0.9670670032501221,-0.022298992
SIDM00476,0.8833022117614746,0.917356014251709,0.027411997
SIDM00477,0.8842338870762141,0.944768,0.0
SIDM00478,0.8860782980918884,0.9421700239181519,0.0025979877
SIDM00479,0.8842338870762141,0.944768,0.0
SIDM00480,0.9092695713043213,0.9576079845428467,-0.012839973
SIDM00481,0.9291054606437683,0.9639880061149597,-0.019219995
SIDM00482,0.8842338870762141,0.944768,0.0
SIDM00483,0.8896824717521667,0.9297069907188416,0.015061021
SIDM00484,0.9011598825454712,0.9274070262908936,0.017360985
SIDM00485,0.8799596428871155,0.9502184987068176,-0.005450487
SIDM00486,0.8792200088500977,0.9402210116386414,0.004547
SIDM00487,0.8865865468978882,0.939848005771637,0.004920006
SIDM00488,0.9055176377296448,0.9506270289421082,-0.0058590174
SIDM00489,0.886583685874939,0.9460179805755615,-0.001249969
SIDM00490,0.8842338870762141,0.944768,0.0
SIDM00491,0.9105854034423828,0.9616379737854004,-0.016869962
SIDM00492,0.8915220499038696,0.9388189911842346,0.0059490204
SIDM00493,0.8842338870762141,0.944768,0.0
SIDM00494,0.9060370922088623,0.9583424925804138,-0.013574481
SIDM00495,0.8048827648162842,0.8839309811592102,0.06083703
SIDM00496,0.8860583305358887,0.9385870099067688,0.0061810017
SIDM00498,0.8816452622413635,0.9319894909858704,0.012778521
SIDM00499,0.8842338870762141,0.944768,0.0
SIDM00501,0.9121302962303162,0.9500300288200378,-0.0052620173
SIDM00502,0.8842338870762141,0.944768,0.0
SIDM00503,0.8735018968582153,0.9191880226135254,0.025579989
SIDM00504,0.8555819392204285,0.9305220246315002,0.014245987
SIDM00505,0.8842338870762141,0.944768,0.0
SIDM00506,0.8842338870762141,0.944768,0.0
SIDM00507,0.8842338870762141,0.944768,0.0
SIDM00508,0.8789254426956177,0.9493744969367981,-0.0046064854
SIDM00509,0.8878375887870789,0.9514350295066833,-0.006667018
SIDM00510,0.8842338870762141,0.944768,0.0
SIDM00511,0.857862114906311,0.9255759716033936,0.01919204
SIDM00512,0.8842338870762141,0.944768,0.0
SIDM00513,0.8796641826629639,0.9233635067939758,0.021404505
SIDM00515,0.8845057487487793,0.9416890144348145,0.0030789971
SIDM00516,0.8658968210220337,0.9309269785881042,0.013841033
SIDM00521,0.8842338870762141,0.944768,0.0
SIDM00522,0.8842338870762141,0.944768,0.0
SIDM00523,0.9300327301025391,0.9661629796028137,-0.021394968
SIDM00524,0.9203712940216064,0.9780510067939758,-0.033282995
SIDM00525,0.8927397727966309,0.9496440291404724,-0.0048760176
SIDM00526,0.8424347639083862,0.9236335158348083,0.021134496
SIDM00527,0.8842338870762141,0.944768,0.0
SIDM00528,0.8993632197380066,0.9605749845504761,-0.015806973
SIDM00529,0.916256308555603,0.9643470048904419,-0.019578993
SIDM00530,0.9466740489006042,0.983361005783081,-0.038592994
SIDM00531,0.9272503852844238,0.9652659893035889,-0.020497978
SIDM00532,0.8842584490776062,0.9394055008888245,0.0053625107
SIDM00533,0.9071572422981262,0.9453139901161194,-0.00054597855
SIDM00534,0.9122928380966187,0.9615455269813538,-0.016777515
SIDM00535,0.900593101978302,0.9383864998817444,0.0063815117
SIDM00537,0.8769787549972534,0.9384430050849915,0.0063250065
SIDM00538,0.8922656178474426,0.9411770105361938,0.003591001
SIDM00539,0.8842338870762141,0.944768,0.0
SIDM00540,0.8842338870762141,0.944768,0.0
SIDM00541,0.8842338870762141,0.944768,0.0
SIDM00542,0.9089311361312866,0.9510015249252319,-0.0062335134
SIDM00543,0.910683274269104,0.9583830237388611,-0.013615012
SIDM00544,0.8967670798301697,0.9498990178108215,-0.0051310062
SIDM00545,0.9116391539573669,0.9512274861335754,-0.0064594746
SIDM00547,0.8646565079689026,0.9159579873085022,0.028810024
SIDM00548,0.8842338870762141,0.944768,0.0
SIDM00549,0.8842338870762141,0.944768,0.0
SIDM00550,0.9247660636901855,0.970100998878479,-0.025332987
SIDM00551,0.8647668957710266,0.9208040237426758,0.023963988
SIDM00552,0.8470422625541687,0.9302585124969482,0.014509499
SIDM00553,0.8210833668708801,0.9093469977378845,0.035421014
SIDM00554,0.9241995811462402,0.9548569917678833,-0.01008898
SIDM00555,0.8842338870762141,0.944768,0.0
SIDM00556,0.8898794651031494,0.9413480162620544,0.0034199953
SIDM00557,0.8793166279792786,0.9360259771347046,0.008742034
SIDM00560,0.9044470191001892,0.9380959868431091,0.0066720247
SIDM00561,0.865040123462677,0.9398159980773926,0.0049520135
SIDM00562,0.8842338870762141,0.944768,0.0
SIDM00564,0.8842338870762141,0.944768,0.0
SIDM00565,0.9219062924385071,0.956508994102478,-0.0117409825
SIDM00566,0.8842338870762141,0.944768,0.0
SIDM00567,0.894009530544281,0.9508209824562073,-0.006052971
SIDM00568,0.8841276168823242,0.940819501876831,0.0039485097
SIDM00569,0.8955550193786621,0.9521179795265198,-0.007349968
SIDM00570,0.912761926651001,0.9465939998626709,-0.0018259883
SIDM00571,0.9493829607963562,0.9709190130233765,-0.026151001
SIDM00572,0.8770772814750671,0.9285290241241455,0.016238987
SIDM00573,0.921484649181366,0.9478639960289001,-0.0030959845
SIDM00574,0.8986606597900391,0.9428175091743469,0.0019505024
SIDM00575,0.8842338870762141,0.944768,0.0
SIDM00576,0.7831435799598694,0.8548694849014282,0.08989853
SIDM00577,0.8842338870762141,0.944768,0.0
SIDM00578,0.8842338870762141,0.944768,0.0
SIDM00579,0.8536948561668396,0.9244310259819031,0.020336986
SIDM00580,0.8710145354270935,0.9467319846153259,-0.001963973
SIDM00581,0.8842338870762141,0.944768,0.0
SIDM00582,0.9338080286979675,0.9690390229225159,-0.024271011
SIDM00583,0.923339307308197,0.9603019952774048,-0.015533984
SIDM00584,0.9219933748245239,0.9586150050163269,-0.013846993
SIDM00585,0.9342516660690308,0.9596660137176514,-0.014898002
SIDM00586,0.9068676829338074,0.9449160099029541,-0.00014799833
SIDM00587,0.8952876925468445,0.9367244839668274,0.008043528
SIDM00588,0.9179452061653137,0.967170000076294,-0.022401989
SIDM00589,0.8755845427513123,0.9339479804039001,0.010820031
SIDM00590,0.8842338870762141,0.944768,0.0
SIDM00591,0.8394485712051392,0.8912209868431091,0.053547025
SIDM00592,0.8842338870762141,0.944768,0.0
SIDM00594,0.886162519454956,0.9593579769134521,-0.014589965
SIDM00596,0.9400420188903809,0.9728019833564758,-0.028033972
SIDM00598,0.8624553680419922,0.9236165285110474,0.021151483
SIDM00599,0.8842338870762141,0.944768,0.0
SIDM00600,0.8842338870762141,0.944768,0.0
SIDM00602,0.8984235525131226,0.9439510107040405,0.00081700087
SIDM00603,0.8623670935630798,0.9211905002593994,0.023577511
SIDM00604,0.8842338870762141,0.944768,0.0
SIDM00606,0.8842338870762141,0.944768,0.0
SIDM00607,0.8842338870762141,0.944768,0.0
SIDM00608,0.8330824971199036,0.9127085208892822,0.03205949
SIDM00609,0.9074100255966187,0.9529420137405396,-0.008174002
SIDM00611,0.9063360095024109,0.9544875025749207,-0.009719491
SIDM00612,0.915668785572052,0.9460704922676086,-0.0013024807
SIDM00613,0.9062142372131348,0.9487929940223694,-0.0040249825
SIDM00614,0.8842338870762141,0.944768,0.0
SIDM00615,0.8842338870762141,0.944768,0.0
SIDM00616,0.8842338870762141,0.944768,0.0
SIDM00617,0.8923593759536743,0.9401124715805054,0.00465554
SIDM00618,0.8842338870762141,0.944768,0.0
SIDM00619,0.8629453778266907,0.9403935074806213,0.004374504
SIDM00620,0.8581157922744751,0.9162665009498596,0.02850151
SIDM00621,0.9145480990409851,0.9677870273590088,-0.023019016
SIDM00622,0.87562096118927,0.9251974821090698,0.01957053
SIDM00623,0.9160318374633789,0.9592134952545166,-0.014445484
SIDM00625,0.8842338870762141,0.944768,0.0
SIDM00627,0.8842338870762141,0.944768,0.0
SIDM00628,0.8586747050285339,0.9063370227813721,0.03843099
SIDM00629,0.8842338870762141,0.944768,0.0
SIDM00630,0.9071619510650635,0.9605535268783569,-0.015785515
